T. Large-Scale Data- and Knowledge-Centered Systems
J. Franklin Institute
CODASPY
CSCW
DocEng
ICPHM
EURASIP J. Image and Video Processing
IEEE MultiMedia
IEEE Intelligent Systems
SBBD
KES
TIIS
ECIR (1)
ISBI
The Journal of Supercomputing
ICIC (1)
WINE
eCOM@SIGIR
MONET
PoPETs
Computers & Industrial Engineering
CollaborateCom
AMIA
IEEE Trans. Automat. Contr.
CCECE
ICCCS (2)
Australasian Conference on Artificial Intelligence
HCOMP
SmartWorld/SCALCOM/UIC/ATC/CBDCom/IOP/SCI
Computers & Geosciences
HotCloud
DaMoN
IJES
IPDPS Workshops
IEEE Trans. Affective Computing
BTW
SCC
ACII
IC-NIDC
J. Cheminformatics
Fuzzy Sets and Systems
ICDE Workshops
PACT
Web Intelligence
IALP
CVPR Workshops
RecSys Challenge
Computer Communications
WI
Graphs and Combinatorics
NSS
CORIA
ITSC
MICRO
Automatica
Neural Processing Letters
Journal of Computational Chemistry
KSEM (1)
SIGCOMM
JAMIA
CCNC
ACM Trans. Asian & Low-Resource Lang. Inf. Process.
International Journal on Artificial Intelligence Tools
Interactions
Appl. Soft Comput.
IJDSN
NLPCC/ICCPOL
International Semantic Web Conference (P&D/Industry/BlueSky)
IEEE Trans. Biomed. Circuits and Systems
Environmental Modelling and Software
ISLPED
eScience
Signal Processing
IEEE Trans. Evolutionary Computation
ISMIS
iiWAS
ICSE
ICBK
Natural Language Engineering
IPDPS
CIS/RAM
VCIP
I. J. Medical Informatics
RAID
iConference
ChineseCSCW
Foundations and Trends in Information Retrieval
it - Information Technology
J. Data and Information Quality
CISS
Genomics Proteomics & Bioinformatics
JIST
ICCA
Optimization Letters
J. UCS
NSDI
HT
TACL
Algorithms
ACM Trans. Database Syst.
IIR
COLING (Demos)
3PGCIC
J. Parallel Distrib. Comput.
CCPR (2)
Discrete Mathematics
DATE
ISGT
Journal of Systems and Software
BDA
DSL
WAIM
ASCC
WebDB
J. Inf. Sci. Eng.
Communications in Statistics - Simulation and Computation
RCAR
CIS
MMM (2)
Numerical Algorithms
Digital Signal Processing
BeyondMR@SIGMOD
ICIRA (2)
ISNN
ICNC-FSKD
International Journal of Software Engineering and Knowledge Engineering
ACM Trans. Spatial Algorithms and Systems
WIMS
ICEBE
Int. J. Computer Assisted Radiology and Surgery
ISGT Europe
I. J. Robotics and Automation
COMPSAC (2)
GPC
W2GIS
IEEE Trans. Cloud Computing
IEEE J. Biomedical and Health Informatics
IEEE Trans. Computers
GeoRich@SIGMOD
WI-IAT (1)
EC-Web
Operations Research
IJCSM
J. Data Semantics
FSKD
CAiSE
WOCC
Information & Software Technology
ADMS@VLDB
AIM
CLOUD
SEMANTICS
IEEE Trans. Neural Netw. Learning Syst.
LISS
PCM (1)
SemEval@ACL
BigData Congress
ASPLOS
WAIM (2)
ICONIP (2)
IEEE Internet of Things Journal
IEEE J Sel. Topics in Appl. Earth Observ. and Remote Sensing
IGSC
Information & Management
Pervasive and Mobile Computing
Encyclopedia of Social Network Analysis and Mining. 2nd Ed.
Int. J. Applied Earth Observation and Geoinformation
DOLAP
GECCO (Companion)
ESORICS (1)
CASE
ICCCS (1)
Digital Health
APCC
TPCTC
Data Min. Knowl. Discov.
IEEE Trans. Fuzzy Systems
